subject_id,branch_id,n_A_resolved,n_A_blocked,n_A_unreached,n_B_resolved,n_B_blocked,n_B_unreached,A_resolved_trials,A_blocked_trials,B_resolved_trials,B_blocked_trials,p_A_blocked,p_B_blocked,prob_div,avg_dur_A,avg_dur_B,dur_div,avg_hits_A,avg_hits_B,hit_div,hypothesis_label,template_id
1,556,10,0,0,8,2,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[1, 3, 4, 5, 6, 7, 8, 10]","[2, 9]",0.0,0.2,0.2,4.1,9.5,5.4,8.2,5.6,2.5999999999999996,,
1,557,10,0,0,3,7,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[5, 7, 10]","[1, 2, 3, 4, 6, 8, 9]",0.0,0.7,0.7,2.8,20.5,17.7,5.3,0.9,4.3999999999999995,,
1,558,10,0,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],0.0,0.1,0.1,4.4,11.3,6.9,3.8,3.4,0.3999999999999999,,
1,559,3,7,0,0,3,7,"[1, 5, 9]","[2, 3, 4, 6, 7, 8, 10]",[],"[5, 7, 10]",0.7,1.0,0.30000000000000004,14.8,11.666666666666666,-3.1333333333333346,0.9,0.0,0.9,,
1,560,3,7,0,0,3,7,"[1, 5, 9]","[2, 3, 4, 6, 7, 8, 10]",[],"[5, 7, 10]",0.7,1.0,0.30000000000000004,14.8,11.666666666666666,-3.1333333333333346,0.9,0.0,0.9,,
1,561,5,5,0,0,10,0,"[1, 3, 4, 6, 8]","[2, 5, 7, 9, 10]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5,1.0,0.5,12.0,23.4,11.399999999999999,1.2,0.0,1.2,,
1,562,10,0,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],0.0,0.1,0.1,2.5,8.4,5.9,6.9,5.0,1.9000000000000004,,
1,563,4,6,0,5,4,1,"[1, 3, 6, 7]","[2, 4, 5, 8, 9, 10]","[1, 5, 7, 8, 9]","[2, 3, 4, 10]",0.6,0.4444444444444444,-0.15555555555555556,17.7,9.0,-8.7,0.8,2.4444444444444446,-1.6444444444444446,,
1,564,3,7,0,5,5,0,"[1, 7, 10]","[2, 3, 4, 5, 6, 8, 9]","[2, 6, 7, 9, 10]","[1, 3, 4, 5, 8]",0.7,0.5,-0.19999999999999996,17.3,16.9,-0.40000000000000213,0.3,0.6,-0.3,,
1,565,3,7,0,5,5,0,"[1, 7, 10]","[2, 3, 4, 5, 6, 8, 9]","[2, 6, 7, 9, 10]","[1, 3, 4, 5, 8]",0.7,0.5,-0.19999999999999996,17.3,16.9,-0.40000000000000213,0.3,0.6,-0.3,,
1,566,4,6,0,5,5,0,"[1, 3, 6, 7]","[2, 4, 5, 8, 9, 10]","[1, 5, 7, 8, 9]","[2, 3, 4, 6, 10]",0.6,0.5,-0.09999999999999998,20.2,16.5,-3.6999999999999993,0.8,2.2,-1.4000000000000001,,
1,567,8,2,0,2,8,0,"[2, 3, 4, 5, 6, 7, 8, 9]","[1, 10]","[9, 10]","[1, 2, 3, 4, 5, 6, 7, 8]",0.2,0.8,0.6000000000000001,9.1,11.8,2.700000000000001,4.2,1.0,3.2,,
1,568,8,2,0,3,7,0,"[2, 3, 4, 5, 6, 7, 8, 9]","[1, 10]","[1, 9, 10]","[2, 3, 4, 5, 6, 7, 8]",0.2,0.7,0.49999999999999994,8.0,11.0,3.0,2.1,0.6,1.5,,
1,569,1,4,5,0,0,10,[1],"[3, 4, 8, 9]",[],[],0.8,,-0.8,10.4,,-10.4,0.2,,0.2,,
1,570,4,1,5,0,0,10,"[3, 4, 8, 9]",[1],[],[],0.2,,-0.2,1.4,,-1.4,3.4,,3.4,,
1,571,1,3,6,0,0,10,[3],"[4, 8, 9]",[],[],0.75,,-0.75,11.5,,-11.5,0.25,,0.25,,
1,572,6,4,0,7,3,0,"[4, 5, 6, 8, 9, 10]","[1, 2, 3, 7]","[2, 3, 4, 5, 7, 8, 10]","[1, 6, 9]",0.4,0.3,-0.10000000000000003,12.9,10.4,-2.5,0.9,4.2,-3.3000000000000003,,
1,573,10,0,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[2, 3, 4, 5, 6, 7, 8, 9, 10]",[1],0.0,0.1,0.1,0.1,3.1,3.0,43.1,31.7,11.400000000000002,,
1,574,10,0,0,6,3,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[2, 3, 6, 8, 9, 10]","[4, 5, 7]",0.0,0.3333333333333333,0.3333333333333333,3.8,11.222222222222221,7.422222222222222,10.3,13.11111111111111,-2.81111111111111,,
1,575,8,2,0,6,0,4,"[1, 2, 4, 5, 6, 7, 9, 10]","[3, 8]","[2, 3, 6, 8, 9, 10]",[],0.2,0.0,-0.2,7.4,0.6666666666666666,-6.733333333333333,1.9,4.0,-2.1,,
1,576,10,0,0,5,4,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[3, 6, 8, 9, 10]","[2, 4, 5, 7]",0.0,0.4444444444444444,0.4444444444444444,8.6,16.88888888888889,8.28888888888889,2.7,3.2222222222222223,-0.5222222222222221,,
1,577,9,1,0,5,1,4,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[10],"[3, 6, 8, 9, 10]",[2],0.1,0.16666666666666666,0.06666666666666665,4.5,7.5,3.0,4.7,7.333333333333333,-2.633333333333333,,
1,578,9,1,0,6,0,4,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",[3],"[2, 3, 6, 8, 9, 10]",[],0.1,0.0,-0.1,1.6,0.16666666666666666,-1.4333333333333333,5.6,12.333333333333334,-6.733333333333334,,
1,579,9,1,0,6,0,4,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",[3],"[2, 3, 6, 8, 9, 10]",[],0.1,0.0,-0.1,3.2,4.666666666666667,1.4666666666666668,3.7,8.333333333333334,-4.633333333333334,,
1,580,8,2,0,6,0,4,"[1, 2, 4, 5, 6, 7, 9, 10]","[3, 8]","[2, 3, 6, 8, 9, 10]",[],0.2,0.0,-0.2,7.4,0.6666666666666666,-6.733333333333333,1.9,4.0,-2.1,,
1,581,2,8,0,1,9,0,"[3, 10]","[1, 2, 4, 5, 6, 7, 8, 9]",[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.8,0.9,0.09999999999999998,20.7,22.5,1.8000000000000007,38.7,0.6,38.1,,
1,582,2,8,0,1,9,0,"[3, 10]","[1, 2, 4, 5, 6, 7, 8, 9]",[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.8,0.9,0.09999999999999998,22.5,22.5,0.0,29.0,1.0,28.0,,
1,583,2,8,0,1,9,0,"[3, 10]","[1, 2, 4, 5, 6, 7, 8, 9]",[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.8,0.9,0.09999999999999998,22.5,22.5,0.0,145.0,5.1,139.9,,
1,584,1,9,0,0,10,0,[10],"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9,1.0,0.09999999999999998,21.5,23.4,1.8999999999999986,0.2,0.0,0.2,,
1,585,1,9,0,0,10,0,[10],"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9,1.0,0.09999999999999998,21.5,23.4,1.8999999999999986,0.2,0.0,0.2,,
1,586,1,9,0,0,10,0,[10],"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9,1.0,0.09999999999999998,21.5,23.4,1.8999999999999986,0.4,0.0,0.4,,
1,587,2,8,0,0,0,10,"[5, 10]","[1, 2, 3, 4, 6, 7, 8, 9]",[],[],0.8,,-0.8,12.6,,-12.6,40.1,,40.1,,
1,588,2,8,0,0,0,10,"[5, 10]","[1, 2, 3, 4, 6, 7, 8, 9]",[],[],0.8,,-0.8,12.6,,-12.6,40.1,,40.1,,
1,589,2,2,6,0,0,10,"[5, 10]","[1, 6]",[],[],0.5,,-0.5,12.5,,-12.5,100.25,,100.25,,
1,590,2,2,6,0,0,10,"[5, 10]","[1, 6]",[],[],0.5,,-0.5,12.5,,-12.5,100.5,,100.5,,
1,591,2,2,6,0,0,10,"[5, 6]","[1, 10]",[],[],0.5,,-0.5,12.25,,-12.25,6.5,,6.5,,
1,592,1,1,8,0,0,10,[5],[6],[],[],0.5,,-0.5,10.0,,-10.0,0.5,,0.5,,
1,593,1,3,6,0,0,10,[5],"[1, 6, 10]",[],[],0.75,,-0.75,17.25,,-17.25,0.25,,0.25,,
1,594,1,3,6,0,0,10,[5],"[1, 6, 10]",[],[],0.75,,-0.75,14.0,,-14.0,3.0,,3.0,,
1,595,2,2,6,0,0,10,"[5, 10]","[1, 6]",[],[],0.5,,-0.5,12.5,,-12.5,100.25,,100.25,,
1,596,1,1,8,0,0,10,[5],[10],[],[],0.5,,-0.5,3.0,,-3.0,34.5,,34.5,,
1,597,2,2,6,0,0,10,"[5, 10]","[1, 6]",[],[],0.5,,-0.5,12.5,,-12.5,0.5,,0.5,,
1,598,2,2,6,0,0,10,"[5, 10]","[1, 6]",[],[],0.5,,-0.5,13.0,,-13.0,82.75,,82.75,,
1,599,1,3,6,0,0,10,[10],"[1, 5, 6]",[],[],0.75,,-0.75,18.25,,-18.25,0.25,,0.25,,
1,600,1,1,8,0,0,10,[5],[10],[],[],0.5,,-0.5,5.5,,-5.5,158.0,,158.0,,
1,601,1,3,6,0,0,10,[5],"[1, 6, 10]",[],[],0.75,,-0.75,15.75,,-15.75,41.75,,41.75,,
1,602,1,3,6,0,0,10,[5],"[1, 6, 10]",[],[],0.75,,-0.75,14.0,,-14.0,17.25,,17.25,,
1,603,1,3,6,0,0,10,[5],"[1, 6, 10]",[],[],0.75,,-0.75,14.0,,-14.0,42.0,,42.0,,
1,604,1,3,6,0,0,10,[5],"[1, 6, 10]",[],[],0.75,,-0.75,18.0,,-18.0,0.25,,0.25,,
1,605,1,3,6,0,0,10,[5],"[1, 6, 10]",[],[],0.75,,-0.75,14.0,,-14.0,12.5,,12.5,,
1,606,1,3,6,0,0,10,[5],"[1, 6, 10]",[],[],0.75,,-0.75,14.0,,-14.0,16.25,,16.25,,
1,607,2,2,6,0,0,10,"[5, 10]","[1, 6]",[],[],0.5,,-0.5,12.5,,-12.5,142.75,,142.75,,
1,608,2,2,6,0,0,10,"[5, 10]","[1, 6]",[],[],0.5,,-0.5,12.5,,-12.5,26.75,,26.75,,
1,609,1,3,6,0,0,10,[5],"[1, 6, 10]",[],[],0.75,,-0.75,14.0,,-14.0,3.0,,3.0,,
1,610,3,1,6,0,0,10,"[5, 6, 10]",[1],[],[],0.25,,-0.25,14.0,,-14.0,42.75,,42.75,,
1,611,1,9,0,0,0,10,[5],"[1, 2, 3, 4, 6, 7, 8, 9, 10]",[],[],0.9,,-0.9,13.2,,-13.2,4.0,,4.0,,
1,612,1,1,8,0,0,10,[5],[10],[],[],0.5,,-0.5,6.5,,-6.5,1.0,,1.0,,
1,613,1,1,8,0,0,10,[5],[10],[],[],0.5,,-0.5,6.5,,-6.5,1.0,,1.0,,
1,614,1,1,8,0,0,10,[5],[10],[],[],0.5,,-0.5,11.5,,-11.5,1.5,,1.5,,
1,615,1,1,8,0,0,10,[5],[10],[],[],0.5,,-0.5,2.0,,-2.0,11.5,,11.5,,
1,616,1,1,8,0,0,10,[5],[10],[],[],0.5,,-0.5,5.5,,-5.5,158.5,,158.5,,
2,19,2,8,0,2,8,0,"[5, 8]","[1, 2, 3, 4, 6, 7, 9, 10]","[2, 4]","[1, 3, 5, 6, 7, 8, 9, 10]",0.8,0.8,0.0,22.9,23.3,0.40000000000000213,13.2,1.0,12.2,,
2,20,2,8,0,2,8,0,"[5, 8]","[1, 2, 3, 4, 6, 7, 9, 10]","[2, 4]","[1, 3, 5, 6, 7, 8, 9, 10]",0.8,0.8,0.0,22.9,23.3,0.40000000000000213,13.2,1.0,12.2,,
2,21,2,8,0,2,8,0,"[5, 8]","[1, 2, 3, 4, 6, 7, 9, 10]","[2, 4]","[1, 3, 5, 6, 7, 8, 9, 10]",0.8,0.8,0.0,22.9,23.3,0.40000000000000213,13.2,1.0,12.2,,
2,22,1,9,0,1,9,0,[5],"[1, 2, 3, 4, 6, 7, 8, 9, 10]",[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.9,0.9,0.0,23.6,23.4,-0.20000000000000284,13.1,0.6,12.5,,
2,23,1,9,0,1,9,0,[5],"[1, 2, 3, 4, 6, 7, 8, 9, 10]",[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.9,0.9,0.0,23.6,23.4,-0.20000000000000284,13.1,0.6,12.5,,
2,24,1,4,5,1,3,6,[8],"[4, 6, 7, 10]",[4],"[1, 7, 9]",0.8,0.75,-0.050000000000000044,13.6,12.75,-0.8499999999999996,0.2,1.0,-0.8,,
2,25,4,6,0,3,7,0,"[2, 3, 5, 6]","[1, 4, 7, 8, 9, 10]","[1, 7, 9]","[2, 3, 4, 5, 6, 8, 10]",0.6,0.7,0.09999999999999998,22.1,20.2,-1.9000000000000021,0.9,0.8,0.09999999999999998,,
2,64,1,9,0,1,9,0,[1],"[2, 3, 4, 5, 6, 7, 8, 9, 10]",[7],"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9,0.9,0.0,23.5,22.3,-1.1999999999999993,0.6,0.2,0.39999999999999997,,
2,67,8,2,0,6,4,0,"[1, 2, 3, 5, 6, 8, 9, 10]","[4, 7]","[1, 4, 5, 6, 7, 10]","[2, 3, 8, 9]",0.2,0.4,0.2,13.7,11.6,-2.0999999999999996,2.0,2.0,0.0,,
2,68,4,6,0,1,9,0,"[1, 6, 8, 9]","[2, 3, 4, 5, 7, 10]",[1],"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6,0.9,0.30000000000000004,20.5,21.7,1.1999999999999993,0.4,0.2,0.2,,
2,69,1,9,0,1,9,0,[1],"[2, 3, 4, 5, 6, 7, 8, 9, 10]",[7],"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9,0.9,0.0,23.7,22.3,-1.3999999999999986,0.1,0.1,0.0,,
2,70,0,10,0,5,5,0,[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[1, 2, 3, 8, 10]","[4, 5, 6, 7, 9]",1.0,0.5,-0.5,24.0,15.7,-8.3,0.0,0.6,-0.6,,
2,71,9,1,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[10],"[1, 2, 3, 4, 5, 6, 8, 9, 10]",[7],0.1,0.1,0.0,4.4,3.4,-1.0000000000000004,7.4,4.6,2.8000000000000007,,
2,72,9,1,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[10],"[1, 2, 3, 4, 5, 6, 8, 9, 10]",[7],0.1,0.1,0.0,4.0,5.0,1.0,6.6,3.6,2.9999999999999996,,
2,73,2,8,0,2,8,0,"[5, 8]","[1, 2, 3, 4, 6, 7, 9, 10]","[2, 4]","[1, 3, 5, 6, 7, 8, 9, 10]",0.8,0.8,0.0,22.9,23.3,0.40000000000000213,13.2,1.0,12.2,,
2,79,10,0,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],0.0,0.1,0.1,7.0,11.3,4.300000000000001,5.9,3.4,2.5000000000000004,,
2,88,0,10,0,1,9,0,[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[6],"[1, 2, 3, 4, 5, 7, 8, 9, 10]",1.0,0.9,-0.09999999999999998,24.0,22.1,-1.8999999999999986,0.0,0.1,-0.1,,
2,89,3,7,0,2,8,0,"[3, 6, 9]","[1, 2, 4, 5, 7, 8, 10]","[6, 10]","[1, 2, 3, 4, 5, 7, 8, 9]",0.7,0.8,0.10000000000000009,19.8,19.9,0.09999999999999787,0.3,0.2,0.09999999999999998,,
2,90,0,10,0,5,5,0,[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[1, 2, 3, 8, 10]","[4, 5, 6, 7, 9]",1.0,0.5,-0.5,24.0,15.7,-8.3,0.0,0.6,-0.6,,
2,92,1,9,0,1,9,0,[1],"[2, 3, 4, 5, 6, 7, 8, 9, 10]",[7],"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9,0.9,0.0,23.7,22.3,-1.3999999999999986,0.1,0.1,0.0,,
2,93,8,2,0,6,4,0,"[1, 2, 3, 4, 5, 6, 8, 9]","[7, 10]","[1, 3, 4, 6, 7, 10]","[2, 5, 8, 9]",0.2,0.4,0.2,10.9,13.0,2.0999999999999996,2.0,1.0,1.0,,
2,94,1,9,0,1,9,0,[1],"[2, 3, 4, 5, 6, 7, 8, 9, 10]",[7],"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9,0.9,0.0,23.5,22.3,-1.1999999999999993,0.6,0.2,0.39999999999999997,,
2,102,0,10,0,1,9,0,[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",1.0,0.9,-0.09999999999999998,24.0,23.1,-0.8999999999999986,0.0,0.7,-0.7,,
2,103,0,10,0,1,9,0,[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",1.0,0.9,-0.09999999999999998,24.0,22.3,-1.6999999999999993,0.0,0.2,-0.2,,
2,104,0,10,0,1,9,0,[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",1.0,0.9,-0.09999999999999998,24.0,23.4,-0.6000000000000014,0.0,0.4,-0.4,,
2,105,1,9,0,4,6,0,[8],"[1, 2, 3, 4, 5, 6, 7, 9, 10]","[3, 4, 6, 10]","[1, 2, 5, 7, 8, 9]",0.9,0.6,-0.30000000000000004,23.5,19.3,-4.199999999999999,0.2,0.7,-0.49999999999999994,,
2,106,10,0,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",[2],0.0,0.1,0.1,8.8,10.7,1.8999999999999986,1.8,2.3,-0.4999999999999998,,
2,107,8,2,0,9,1,0,"[1, 2, 3, 4, 5, 7, 9, 10]","[6, 8]","[1, 3, 4, 5, 6, 7, 8, 9, 10]",[2],0.2,0.1,-0.1,12.6,9.5,-3.0999999999999996,2.5,2.7,-0.20000000000000018,,
2,109,2,8,0,1,9,0,"[2, 10]","[1, 3, 4, 5, 6, 7, 8, 9]",[4],"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.8,0.9,0.09999999999999998,20.6,23.6,3.0,0.2,0.1,0.1,,
2,110,10,0,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",[2],0.0,0.1,0.1,5.9,7.4,1.5,4.3,5.0,-0.7000000000000002,,
2,111,1,9,0,5,5,0,[8],"[1, 2, 3, 4, 5, 6, 7, 9, 10]","[2, 3, 4, 6, 10]","[1, 5, 7, 8, 9]",0.9,0.5,-0.4,23.5,17.6,-5.899999999999999,0.2,0.9,-0.7,,
2,112,8,2,0,9,1,0,"[1, 2, 3, 4, 5, 7, 9, 10]","[6, 8]","[1, 3, 4, 5, 6, 7, 8, 9, 10]",[2],0.2,0.1,-0.1,12.5,9.5,-3.0,2.5,2.8,-0.2999999999999998,,
2,113,0,10,0,2,8,0,[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[4, 9]","[1, 2, 3, 5, 6, 7, 8, 10]",1.0,0.8,-0.19999999999999996,24.0,21.9,-2.1000000000000014,0.0,0.5,-0.5,,
2,114,1,9,0,5,5,0,[8],"[1, 2, 3, 4, 5, 6, 7, 9, 10]","[2, 3, 4, 6, 10]","[1, 5, 7, 8, 9]",0.9,0.5,-0.4,23.5,17.6,-5.899999999999999,0.2,0.9,-0.7,,
2,116,2,8,0,2,8,0,"[2, 8]","[1, 3, 4, 5, 6, 7, 9, 10]","[9, 10]","[1, 2, 3, 4, 5, 6, 7, 8]",0.8,0.8,0.0,22.9,23.0,0.10000000000000142,0.6,0.5,0.09999999999999998,,
2,117,1,9,0,1,9,0,[8],"[1, 2, 3, 4, 5, 6, 7, 9, 10]",[4],"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.9,0.9,0.0,23.3,23.9,0.5999999999999979,0.1,0.4,-0.30000000000000004,,
2,119,1,9,0,0,10,0,[5],"[1, 2, 3, 4, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9,1.0,0.09999999999999998,22.2,24.0,1.8000000000000007,0.1,0.0,0.1,,
2,120,1,9,0,0,10,0,[5],"[1, 2, 3, 4, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9,1.0,0.09999999999999998,23.6,24.0,0.3999999999999986,13.1,0.0,13.1,,
2,123,10,0,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 5, 6, 7, 8, 9, 10]",[4],0.0,0.1,0.1,1.6,2.0,0.3999999999999999,139.9,87.7,52.2,,
2,124,9,1,0,9,1,0,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],"[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],0.1,0.1,0.0,12.1,13.1,1.0,3.3,3.1,0.19999999999999973,,
2,126,5,5,0,4,6,0,"[4, 6, 7, 8, 9]","[1, 2, 3, 5, 10]","[2, 3, 5, 7]","[1, 4, 6, 8, 9, 10]",0.5,0.6,0.09999999999999998,16.7,19.1,2.400000000000002,4.8,1.9,2.9,,
2,127,8,2,0,6,4,0,"[1, 2, 3, 4, 6, 7, 9, 10]","[5, 8]","[2, 3, 5, 6, 7, 10]","[1, 4, 8, 9]",0.2,0.4,0.2,11.9,12.1,0.1999999999999993,7.1,4.4,2.6999999999999993,,
2,135,10,0,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],0.0,0.1,0.1,7.5,11.3,3.8000000000000007,5.2,3.0,2.2,,
2,136,10,0,0,9,1,0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 4, 5, 7, 8, 9, 10]",[6],0.0,0.1,0.1,7.5,11.3,3.8000000000000007,5.2,3.0,2.2,,
2,137,4,6,0,3,7,0,"[1, 5, 7, 9]","[2, 3, 4, 6, 8, 10]","[3, 7, 10]","[1, 2, 4, 5, 6, 8, 9]",0.6,0.7,0.09999999999999998,17.7,21.2,3.5,0.7,0.4,0.29999999999999993,,
2,138,4,6,0,3,7,0,"[1, 5, 7, 9]","[2, 3, 4, 6, 8, 10]","[3, 7, 10]","[1, 2, 4, 5, 6, 8, 9]",0.6,0.7,0.09999999999999998,17.7,21.2,3.5,0.7,0.4,0.29999999999999993,,
2,144,9,1,0,9,1,0,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",[5],"[1, 2, 3, 5, 6, 7, 8, 9, 10]",[4],0.1,0.1,0.0,9.5,12.9,3.4000000000000004,5.1,2.1,2.9999999999999996,,
2,145,6,4,0,10,0,0,"[1, 2, 3, 5, 9, 10]","[4, 6, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,12.1,5.8,-6.3,1.2,3.8,-2.5999999999999996,,
2,146,6,4,0,10,0,0,"[1, 2, 3, 5, 9, 10]","[4, 6, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0.4,0.0,-0.4,12.1,5.8,-6.3,1.2,3.8,-2.5999999999999996,,
2,150,7,3,0,8,2,0,"[1, 2, 4, 5, 7, 8, 9]","[3, 6, 10]","[2, 3, 4, 5, 6, 7, 8, 10]","[1, 9]",0.3,0.2,-0.09999999999999998,11.6,9.3,-2.299999999999999,7.7,5.4,2.3,,
2,154,7,3,0,8,2,0,"[1, 2, 4, 5, 7, 8, 9]","[3, 6, 10]","[2, 3, 4, 5, 6, 7, 8, 10]","[1, 9]",0.3,0.2,-0.09999999999999998,11.6,9.3,-2.299999999999999,7.7,5.4,2.3,,
2,155,7,3,0,8,2,0,"[1, 2, 4, 5, 7, 8, 9]","[3, 6, 10]","[2, 3, 4, 5, 6, 7, 8, 10]","[1, 9]",0.3,0.2,-0.09999999999999998,11.6,9.3,-2.299999999999999,7.7,5.4,2.3,,
2,162,7,3,0,8,2,0,"[1, 2, 4, 5, 7, 8, 9]","[3, 6, 10]","[2, 3, 4, 5, 6, 7, 8, 10]","[1, 9]",0.3,0.2,-0.09999999999999998,11.6,9.3,-2.299999999999999,7.7,5.4,2.3,,
2,166,2,8,0,2,8,0,"[7, 8]","[1, 2, 3, 4, 5, 6, 9, 10]","[1, 2]","[3, 4, 5, 6, 7, 8, 9, 10]",0.8,0.8,0.0,21.4,21.7,0.3000000000000007,0.2,0.4,-0.2,,
2,167,5,4,1,0,10,0,"[1, 2, 4, 6, 10]","[3, 7, 8, 9]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.4444444444444444,1.0,0.5555555555555556,9.666666666666666,12.2,2.533333333333333,1.0,0.0,1.0,,
2,169,8,1,1,8,2,0,"[1, 2, 3, 4, 6, 7, 9, 10]",[8],"[2, 3, 4, 5, 6, 7, 8, 10]","[1, 9]",0.1111111111111111,0.2,0.0888888888888889,6.0,3.9,-2.1,3.2222222222222223,3.3,-0.0777777777777775,,
2,170,7,2,1,4,6,0,"[1, 2, 3, 6, 7, 8, 10]","[4, 9]","[7, 8, 9, 10]","[1, 2, 3, 4, 5, 6]",0.2222222222222222,0.6,0.37777777777777777,8.666666666666666,6.3,-2.3666666666666663,2.3333333333333335,0.5,1.8333333333333335,,
2,171,8,1,1,9,1,0,"[2, 3, 4, 6, 7, 8, 9, 10]",[1],"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[10],0.1111111111111111,0.1,-0.0111111111111111,1.5555555555555556,0.3,-1.2555555555555555,3.3333333333333335,1.8,1.5333333333333334,,
2,172,1,9,0,0,10,0,[4],"[1, 2, 3, 5, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9,1.0,0.09999999999999998,23.0,24.0,1.0,0.1,0.0,0.1,,
2,173,1,9,0,0,10,0,[5],"[1, 2, 3, 4, 6, 7, 8, 9, 10]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9,1.0,0.09999999999999998,23.6,24.0,0.3999999999999986,13.1,0.0,13.1,,
2,174,0,10,0,1,9,0,[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",[2],"[1, 3, 4, 5, 6, 7, 8, 9, 10]",1.0,0.9,-0.09999999999999998,24.0,23.4,-0.6000000000000014,0.0,0.6,-0.6,,
2,179,8,1,1,9,1,0,"[2, 3, 4, 6, 7, 8, 9, 10]",[1],"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[10],0.1111111111111111,0.1,-0.0111111111111111,7.111111111111111,10.1,2.988888888888889,3.3333333333333335,1.8,1.5333333333333334,,
