branch_id,target,file,function,line,col,blocked_side,source_line
1,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::ItaniumDemangle[abi:cxx11](std::basic_string_view<char, std::char_traits<char> >, bloaty::DataSource)",168,7,T,"  if (source != DataSource::kShortSymbols &&"
2,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::ItaniumDemangle[abi:cxx11](std::basic_string_view<char, std::char_traits<char> >, bloaty::DataSource)",175,7,T,"  if (absl::StartsWith(demangle_from, ""__Z"")) {"
3,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::ItaniumDemangle[abi:cxx11](std::basic_string_view<char, std::char_traits<char> >, bloaty::DataSource)",181,9,T,"    if (absl::debugging_internal::Demangle(demangle_from.data(), demangled,"
4,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::Rollup::SortAndAggregateRows(bloaty::RollupRow*, bloaty::Rollup const*, bloaty::Options const&, bool) const",493,10,T,"  while (i >= options.max_rows_per_level()) {"
5,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::Rollup::SortAndAggregateRows(bloaty::RollupRow*, bloaty::Rollup const*, bloaty::Options const&, bool) const",508,43,T,"  if (std::abs(others_row.size.vm) > 0 || std::abs(others_row.size.file) > 0) {"
6,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::Rollup::SortAndAggregateRows(bloaty::RollupRow*, bloaty::Rollup const*, bloaty::Options const&, bool) const",550,9,T,"    if (child_row.other_count > 0) {"
7,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::RangeSink::IsVerboseForVMRange(unsigned long, unsigned long)",1103,7,T,"  if (vmsize == RangeMap::kUnknownSize) {"
8,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::RangeSink::AddFileRange(char const*, std::basic_string_view<char, std::char_traits<char> >, unsigned long, unsigned long)",1182,11,T,"      if (!ok) {"
9,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::RangeSink::AddRange(char const*, std::basic_string_view<char, std::char_traits<char> >, unsigned long, unsigned long, unsigned long, unsigned long)",1315,7,T,"  if (vmsize == RangeMap::kUnknownSize || filesize == RangeMap::kUnknownSize) {"
10,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::RangeSink::AddRange(char const*, std::basic_string_view<char, std::char_traits<char> >, unsigned long, unsigned long, unsigned long, unsigned long)",1331,9,T,"    if (!translator_->vm_map.CoversRange(vmaddr, vmsize) ||"
11,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::Bloaty::GetObjectFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const",1556,7,T,"  if (!object_file.get()) {"
12,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::Bloaty::GetObjectFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const",1560,7,T,"  if (!object_file.get()) {"
13,bloaty,/src/bloaty/src/bloaty.cc,"bloaty::Bloaty::ScanAndRollupFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bloaty::Rollup*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) const",1750,7,T,"  if (!build_id.empty()) {"
14,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",197,7,T,"  if (name == ""aranges"") {"
15,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",199,14,T,"  } else if (name == ""addr"") {"
16,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",201,14,T,"  } else if (name == ""str"") {"
17,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",203,14,T,"  } else if (name == ""str_offsets"") {"
18,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",205,14,T,"  } else if (name == ""info"") {"
19,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",207,14,T,"  } else if (name == ""types"") {"
20,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",211,14,T,"  } else if (name == ""line"") {"
21,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",213,14,T,"  } else if (name == ""loc"") {"
22,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",215,14,T,"  } else if (name == ""pubnames"") {"
23,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",217,14,T,"  } else if (name == ""pubtypes"") {"
24,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",219,14,T,"  } else if (name == ""ranges"") {"
25,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::dwarf::File::GetFieldByName(std::basic_string_view<char, std::char_traits<char> >)",221,14,T,"  } else if (name == ""rnglists"") {"
26,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::ReadDWARFCompileUnits(bloaty::dwarf::File const&, bloaty::DualMap const&, bloaty::dwarf::CU const*, bloaty::RangeSink*)",657,7,F,"  if (!file.debug_info.size()) {"
27,bloaty,/src/bloaty/src/dwarf.cc,"bloaty::ReadDWARFInlines(bloaty::dwarf::File const&, bloaty::RangeSink*, bool)",718,7,F,"  if (!file.debug_info.size() || !file.debug_line.size()) {"
28,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ElfFile::StructReader::Read<Elf32_Chdr, Elf64_Chdr, bloaty::(anonymous namespace)::ChdrMunger>(unsigned long, bloaty::(anonymous namespace)::ChdrMunger, std::basic_string_view<char, std::char_traits<char> >*, Elf64_Chdr*) const",193,11,T,"      if (elf_.is_64bit() && elf_.is_native_endian()) {"
29,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ElfFile::StructReader::Read<Elf32_Chdr, Elf64_Chdr, bloaty::(anonymous namespace)::ChdrMunger>(unsigned long, bloaty::(anonymous namespace)::ChdrMunger, std::basic_string_view<char, std::char_traits<char> >*, Elf64_Chdr*) const",193,30,F,"      if (elf_.is_64bit() && elf_.is_native_endian()) {"
30,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ElfFile::StructReader::ReadFallback<Elf32_Chdr, Elf64_Chdr, bloaty::(anonymous namespace)::ChdrMunger>(unsigned long, std::basic_string_view<char, std::char_traits<char> >*, Elf64_Chdr*) const",344,7,T,"  if (elf_.is_64bit()) {"
31,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfFile::Section::ReadString(unsigned int) const",369,7,T,"  if (index == SHN_UNDEF || index >= contents_.size()) {"
32,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfFile::NoteIter::Next()",435,7,T,"  if (name_[name_.size() - 1] == 0) {"
33,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfFile::Initialize()",464,5,T,"    default:"
34,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfFile::Initialize()",475,5,T,"    default:"
35,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfFile::Initialize()",502,46,F,"  if (section_string_index_ == SHN_XINDEX && has_section0) {"
36,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::Consume(unsigned long)",608,12,F,"      n = (n % 2 == 0 ? n : n + 1);"
37,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::Consume(unsigned long)",609,11,T,"      if (remaining_.size() < n) {"
38,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::ReadMember(bloaty::(anonymous namespace)::ArFile::MemberFile*)",640,7,T,"  if (remaining_.size() == 0) {"
39,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::ReadMember(bloaty::(anonymous namespace)::ArFile::MemberFile*)",642,14,T,"  } else if (remaining_.size() < sizeof(Header)) {"
40,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::ReadMember(bloaty::(anonymous namespace)::ArFile::MemberFile*)",655,7,T,"  if (file_id[0] == '/') {"
41,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::ReadMember(bloaty::(anonymous namespace)::ArFile::MemberFile*)",657,9,T,"    if (file_id[1] == ' ') {"
42,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::ReadMember(bloaty::(anonymous namespace)::ArFile::MemberFile*)",659,16,T,"    } else if (file_id[1] == '/') {"
43,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::ReadMember(bloaty::(anonymous namespace)::ArFile::MemberFile*)",662,16,T,"    } else if (isdigit(file_id[1])) {"
44,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::ReadMember(bloaty::(anonymous namespace)::ArFile::MemberFile*)",662,16,F,"    } else if (isdigit(file_id[1])) {"
45,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::ReadMember(bloaty::(anonymous namespace)::ArFile::MemberFile*)",666,11,T,"      if (end == std::string::npos) {"
46,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ArFile::MemberReader::ReadMember(bloaty::(anonymous namespace)::ArFile::MemberFile*)",678,9,T,"    if (slash == std::string::npos) {"
47,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::MaybeAddFileRange(char const*, bloaty::RangeSink*, std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> >)",690,7,F,"  if (sink) {"
48,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ForEachElf<bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0>(bloaty::InputFile const&, bloaty::RangeSink*, bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0)",702,7,T,"  if (ar_file.IsOpen()) {"
49,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ForEachElf<bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0>(bloaty::InputFile const&, bloaty::RangeSink*, bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0)",708,12,T,"    while (reader.ReadMember(&member)) {"
50,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ForEachElf<bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0>(bloaty::InputFile const&, bloaty::RangeSink*, bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0)",711,9,T,"        case ArFile::MemberFile::kNormal: {"
51,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ForEachElf<bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0>(bloaty::InputFile const&, bloaty::RangeSink*, bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0)",711,9,F,"        case ArFile::MemberFile::kNormal: {"
52,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ForEachElf<bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0>(bloaty::InputFile const&, bloaty::RangeSink*, bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0)",713,15,T,"          if (elf.IsOpen()) {"
53,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ForEachElf<bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0>(bloaty::InputFile const&, bloaty::RangeSink*, bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0)",722,9,T,"        case ArFile::MemberFile::kSymbolTable:"
54,bloaty,/src/bloaty/src/elf.cc,"elf.cc:void bloaty::(anonymous namespace)::ForEachElf<bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0>(bloaty::InputFile const&, bloaty::RangeSink*, bloaty::(anonymous namespace)::AddCatchAll(bloaty::RangeSink*)::$_0)",726,9,T,"        case ArFile::MemberFile::kLongFilenameTable:"
55,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ToVMAddr(unsigned long, unsigned long, bool)",749,9,T,"    if (ndx >= 1 << 24) {"
56,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ToVMAddr(unsigned long, unsigned long, bool)",752,9,T,"    if (addr >= ((uint64_t)1) << 40) {"
57,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfMachineToCapstone(unsigned short, cs_arch*, cs_mode*)",787,5,T,"    case EM_X86_64:"
58,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfMachineToCapstone(unsigned short, cs_arch*, cs_mode*)",794,5,T,"    case EM_ARM:"
59,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfMachineToCapstone(unsigned short, cs_arch*, cs_mode*)",798,5,T,"    case EM_AARCH64:"
60,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfMachineToCapstone(unsigned short, cs_arch*, cs_mode*)",805,5,T,"    case EM_PPC:"
61,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfMachineToCapstone(unsigned short, cs_arch*, cs_mode*)",809,5,T,"    case EM_PPC64:"
62,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfMachineToCapstone(unsigned short, cs_arch*, cs_mode*)",817,5,T,"    case EM_SPARCV9:"
63,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",856,33,T,"        for (Elf64_Xword i = 1; i < elf.section_count(); i++) {"
64,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",870,15,T,"          if (strtab_section.header().sh_type != SHT_STRTAB) {"
65,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",874,34,T,"          for (Elf64_Word i = 1; i < symbol_count; i++) {"
66,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",879,17,T,"            if (ELF64_ST_TYPE(sym.st_info) == STT_SECTION) {"
67,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",887,17,T,"            if (sym.st_size == 0) {"
68,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",895,17,T,"            if (sink && !(capstone_available && disassemble)) {"
69,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",895,27,T,"            if (sink && !(capstone_available && disassemble)) {"
70,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",900,17,T,"            if (table) {"
71,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbols(bloaty::InputFile const&, bloaty::RangeSink*, std::map<std::basic_string_view<char, std::char_traits<char> >, std::pair<unsigned long, unsigned long>, std::less<std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> > const, std::pair<unsigned long, unsigned long> > > >*, bool)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned long) const",904,17,T,"            if (capstone_available && disassemble &&"
72,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbolTableEntries(bloaty::(anonymous namespace)::ElfFile const&, bloaty::(anonymous namespace)::ElfFile::Section const&, unsigned long, bool, bloaty::RangeSink*)",934,7,T,"  if (strtab_section.header().sh_type != SHT_STRTAB) {"
73,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbolTableEntries(bloaty::(anonymous namespace)::ElfFile const&, bloaty::(anonymous namespace)::ElfFile::Section const&, unsigned long, bool, bloaty::RangeSink*)",938,26,T,"  for (Elf64_Word i = 1; i < symbol_count; i++) {"
74,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbolTableEntries(bloaty::(anonymous namespace)::ElfFile const&, bloaty::(anonymous namespace)::ElfFile::Section const&, unsigned long, bool, bloaty::RangeSink*)",943,9,T,"    if (ELF64_ST_TYPE(sym.st_info) == STT_SECTION ||"
75,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFSymbolTableEntries(bloaty::(anonymous namespace)::ElfFile const&, bloaty::(anonymous namespace)::ElfFile::Section const&, unsigned long, bool, bloaty::RangeSink*)",945,9,T,"        sym.st_name == SHN_UNDEF) {"
76,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFRelaEntries(bloaty::(anonymous namespace)::ElfFile::Section const&, unsigned long, bool, bloaty::RangeSink*)",964,26,T,"  for (Elf64_Word i = 1; i < rela_count; i++) {"
77,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFTables(bloaty::InputFile const&, bloaty::RangeSink*)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",991,40,T,"               for (Elf64_Xword i = 1; i < elf.section_count(); i++) {"
78,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFTables(bloaty::InputFile const&, bloaty::RangeSink*)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",996,20,T,"                   case SHT_SYMTAB:"
79,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFTables(bloaty::InputFile const&, bloaty::RangeSink*)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",997,20,T,"                   case SHT_DYNSYM:"
80,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadELFTables(bloaty::InputFile const&, bloaty::RangeSink*)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",1001,20,T,"                   case SHT_RELA:"
81,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::DoReadELFSections(bloaty::RangeSink*, bloaty::(anonymous namespace)::ReportSectionsBy)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",1033,33,T,"        for (Elf64_Xword i = 1; i < elf.section_count(); i++) {"
82,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::DoReadELFSections(bloaty::RangeSink*, bloaty::(anonymous namespace)::ReportSectionsBy)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",1045,27,T,"          auto filesize = (header.sh_type == SHT_NOBITS) ? 0 : size;"
83,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::DoReadELFSections(bloaty::RangeSink*, bloaty::(anonymous namespace)::ReportSectionsBy)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",1057,17,T,"            if (header.sh_flags & SHF_ALLOC) {"
84,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::DoReadELFSections(bloaty::RangeSink*, bloaty::(anonymous namespace)::ReportSectionsBy)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",1061,17,F,"            if (header.sh_flags & SHF_WRITE) {"
85,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::DoReadELFSections(bloaty::RangeSink*, bloaty::(anonymous namespace)::ReportSectionsBy)::$_0::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",1065,17,T,"            if (header.sh_flags & SHF_EXECINSTR) {"
86,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::DoReadELFSegments(bloaty::RangeSink*, bloaty::(anonymous namespace)::ReportSegmentsBy)::$_1::operator()(bloaty::(anonymous namespace)::ElfFile const&, std::basic_string_view<char, std::char_traits<char> >, unsigned int) const",1161,22,F,"                 if (header.p_type != PT_TLS) continue;"
87,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadDWARFSections(bloaty::InputFile const&, bloaty::dwarf::File*, bloaty::RangeSink*)",1193,27,T,"  for (Elf64_Xword i = 1; i < elf.section_count(); i++) {"
88,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadDWARFSections(bloaty::InputFile const&, bloaty::dwarf::File*, bloaty::RangeSink*)",1206,11,T,"      if (chdr.ch_type != ELFCOMPRESS_ZLIB) {"
89,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ReadDWARFSections(bloaty::InputFile const&, bloaty::dwarf::File*, bloaty::RangeSink*)",1232,22,T,"    if (string_view* member = dwarf->GetFieldByName(name)) {"
90,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfObjectFile::GetBuildId[abi:cxx11]() const",1279,29,T,"    for (Elf64_Xword i = 1; i < elf.section_count(); i++) {"
91,bloaty,/src/bloaty/src/elf.cc,"elf.cc:bloaty::(anonymous namespace)::ElfObjectFile::GetBuildId[abi:cxx11]() const",1286,46,T,"      for (ElfFile::NoteIter notes(section); !notes.IsDone(); notes.Next()) {"
92,bloaty,/src/bloaty/src/macho.cc,"bloaty::macho::ReadMagic(std::basic_string_view<char, std::char_traits<char> >)",43,7,T,"  if (data.size() < sizeof(uint32_t)) {"
93,bloaty,/src/bloaty/src/macho.cc,"dyld_info_command const* bloaty::macho::GetStructPointer<dyld_info_command>(std::basic_string_view<char, std::char_traits<char> >)",53,7,T,"  if (sizeof(T) > data.size()) {"
94,bloaty,/src/bloaty/src/macho.cc,"bloaty::macho::MaybeAddOverhead(bloaty::RangeSink*, char const*, std::basic_string_view<char, std::char_traits<char> >)",67,7,T,"  if (sink) {"
95,bloaty,/src/bloaty/src/macho.cc,"macho.cc:void bloaty::macho::ParseMachOHeaderImpl<mach_header, bloaty::macho::AddMachOFallback(bloaty::RangeSink*)::$_0>(std::basic_string_view<char, std::char_traits<char> >, bloaty::RangeSink*, bloaty::macho::AddMachOFallback(bloaty::RangeSink*)::$_0&&)",101,9,T,"    if (command->cmdsize == 0) {"
